symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
X1905,NCCOC[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1870,[*]N[C@@H](Cn1ccc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1664,"NC1=NC[C@H](N1)[C@@H](O)[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$,t:1|",H,OH,-,HELM-GPT,flexible,False,none
X1736,"BrCC=CCOC[C@@H](N[*])C([*])=O |w:3.3,$;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1669,"CC=CC[C@@H](C)[C@@H](O)[C@@H](N(C)[*])C([*])=O |w:1.0,$;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1818,CN(C)CCC[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1893,Cn1cc([C@H](N[*])C([*])=O)c(=O)c2ccccc12 |$;;;;;;_R1;;_R2;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1781,"C[C@H](CC1=NCc2ccccc2N1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$,t:3|",H,OH,-,HELM-GPT,flexible,False,none
X1852,ClCC(=O)CCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1787,Oc1c(cnc2ccccc12)[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X33,[*]N[C@@H](Cc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X71,Oc1ccc(CN([*])CC([*])=O)cc1 |$;;;;;;;_R1;;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X130,[*]N[C@H]1CCCNC1=O |$_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X165,C[C@H]([C@H](N[*])C([*])=O)c1ccccc1 |$;;;;_R1;;_R2;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X132,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCn1cc(C[C@H](N[*])C([*])=O)nn1 |$;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X127,OP(O)(=O)Oc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X154,[*]N[C@@H](CCCCNC(=O)OCc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X359,CC(C)[C@H](NCc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X115,[*]N[C@H](Cc1cn(Cc2ccccc2)cn1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
4-Pal,[*]N[C@@H](Cc1ccncc1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X13,C[C@@H]1C[C@]1(N[*])C(O)=O |$;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X29,"CC(C)N=C(NCCCC[C@H](N[*])C([*])=O)NC#N |w:3.2,$;;;;;;;;;;;;_R1;;_R2;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
X2771,OC(=O)C[C@H](N[*])C(=O)[C@H](CC(O)=O)NC(=O)N1CCC[C@@H]1C([*])=O |$;;;;;;_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2790,Oc1ccc2c(Oc3cc(O)ccc3C22OC(=O)c3cc(NC(=S)N[C@H](Cc4ccccc4)C([*])=O)ccc23)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2436,N[C@@H](CC(=O)NC(=O)[C@H](CS[*])N[*])C([*])=O |$;;;;;;;;;;;_R3;;_R1;;_R2;$|,H,OH,H,HELM-GPT,flexible,True,none
X2445,CN([*])[C@H](Cc1c[nH]c2ccccc12)C(=O)OC(C)(C)C |$;;_R1;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2883,CN(C)C(=NCCC[C@@H](N[*])C([*])=O)N(C)C |$;;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2283,Fc1ccc2c(O[C@@H]3C[C@H](N([*])C3)C([*])=O)cc(nc2c1)-c1ccccc1 |$;;;;;;;;;;;_R1;;;_R2;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2489,C[C@H](NCC(=O)[C@H](CCCNC(N)=N)N[*])C([*])=O |$;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2584,CSCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2604,CC(C)(C)OC(=O)N[C@@H](C([*])=O)c1cccc(c1)C(F)(F)F |$;;;;;;;;;;_R2;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2591,Cc1ccc(cc1)S(=O)(=O)N[C@@H](COCc1ccccc1C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2754,COc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1Oc1ccc(C[C@H](N[*])C(O)=O)cc1 |$;;;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;_R1;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2799,OC(=O)C[C@H](NC(=S)Nc1ccc(c(c1)C(O)=O)-c1c2ccc(O)cc2oc2cc(=O)ccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2451,"CC1(C)C(=CC=CC=CC=CC2=[N+](CC([*])=O)c3ccc4ccccc4c3C2(C)C)N(CCC(O)=O)c2ccc3ccccc3c12 |w:4.4,6.6,8.8,10.10,$;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,c:11|",-,OH,-,HELM-GPT,N_terminal_only,False,none
X2800,CC(C)(C)OC(=O)N[C@@H](CCCCOS(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2664,[*]C(=O)CNNc1c(OCc2ccccc2)c(=O)c1=O |$_R2;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2782,CNCCCC[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2200,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2170,N[C@@H](CCC(=O)NC(=O)[C@@H](N)CCC(O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2175,CCCCCCCn1cc(C[C@H](N[*])C([*])=O)[n+](CCCCCCC)c1 |$;;;;;;;;;;;;;_R1;;_R2;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2156,CC[C@H](C)[C@H](N[*])C(=O)CN1CCCC[C@@H]1C([*])=O |$;;;;;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2111,Nc1cccc(COC(=O)N[C@@H](Cc2ccc(OP(O)(O)=O)cc2)C([*])=O)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2196,[*]C(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OC1CCC1 |$_R2;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2240,Cn1ccc2cc(ccc12)C(=O)[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2197,CC(C)C[C@H](NC[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2118,COC(=O)Cc1ccc2oc(nc2c1)C(=O)[C@@H](N[*])C(C)C |$;;;;;;;;;;;;;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2161,OC(=O)CC[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1124,[*]N[C@H](Cc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1131,CCN(CC)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Ser(Bzl),[*]N[C@@H](COCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1452,Oc1c(Cl)cc(C[C@H](N[*])C([*])=O)cc1Cl |$;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1393,[*]N[C@@H](Cc1cnn[nH]1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1420,Cc1cccc(C)c1C(=O)OCC(=O)[C@H](CC(O)=O)N[*] |$;;;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1324,CN(C)C(=NCC[C@H](N[*])C([*])=O)N(C)C |$;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1377,OS(=O)(=O)CCSC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1303,NOC(=O)[C@@H]1CCCN1[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1237,OC(=O)C[C@H](N[*])C(=O)c1ccccn1 |$;;;;;;_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1007,CCOP(=O)(Cc1ccc(C[C@H](N[*])C([*])=O)cc1)OCC |$;;;;;;;;;;;;;_R1;;_R2;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X173,"CCCNC(NCCCC[C@@H](N[*])C([*])=O)=NCCC |w:16.16,3.2,$;;;;;;;;;;;;_R1;;_R2;;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
X322,"COC1=CC(=O)N([C@@H]1Cc1ccccc1)C(=O)[C@@H](OC(=O)[C@@H]1CCCN1[*])C(C)C |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;;$,t:2|",H,-,-,HELM-GPT,C_terminal_only,False,none
X187,NC(=N)NCC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X338,CONC(=O)Nc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X249,C[C@H](N[*])C=O |$;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X328,C[C@@H]([C@H](N)C([*])=O)c1c(C)cc(O)cc1C |$;;;;;_R2;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
R_OMe,COC(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X561,CON[C@@H](Cc1cccc(O)c1)C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X506,CCNC(=O)Nc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
H_OMe,COC(=O)[C@H](Cc1cnc[nH]1)N[*] |$;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X345,[*]N[C@@H](C1Cc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
A_OMe,COC(=O)[C@H](C)N[*] |$;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
EtCO_d3-Pal,CCOC(=O)N[C@H](Cc1cccnc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X373,[*]N[C@H](CSCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X385,[*]N(CCCc1ccccc1)CC([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1601,CCCCCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1524,C[N+](C)(C)CCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
dP_OBzl,[*]N1CCC[C@@H]1C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1563,C[C@@](CCCCC=C)(N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1698,NCCCCCNC(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X603,[*]N[C@H](CC#C)C([*])=O |$_R1;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Boc_I,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
dNva_OMe,CCC[C@@H](N[*])C(=O)OC |$;;;;;_R1;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1520,OC(=O)[C@@H](CCC(=O)[CH-][N+]#N)N[*] |$;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1605,C[C@H](NC(N)=N)C([*])=O |$;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2595,NC(=N)NCCCC[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2608,COc1ccc2oc(nc2c1)C(=O)[C@@H](N[*])C(C)C |$;;;;;;;;;;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2606,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C([*])=O)C(=O)CC2(CCC(CC2)c2ccccc2)S[*])cc1 |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;_R3;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2712,COc1ccc2C[C@H](N(C)C(=O)[C@H](Cc3ccc(Oc1c2)cc3)N(C)[*])C(=S)N[C@H](C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2732,Oc1ccc(C[C@H](NNCC(=O)[C@@H]2CCCN2[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
Cbz_Thr(tBu),C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2729,OCCCNCC([*])=O |$;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2311,CC(C)C[C@H](NC(=O)N1CCC[C@H]1C(C)=O)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2330,C[C@H](NC(=O)N1CCC[C@H]1C([*])=O)C(=O)NC(=O)CN[*] |$;;;;;;;;;;;_R2;;;;;;;;;_R1$|,H,OH,-,HELM-GPT,flexible,False,none
X2447,CC(C)[C@H](N[*])C(=O)c1ccc(cc1)C(F)(F)F |$;;;;;_R1;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2387,Brc1[nH]c2ccccc2c1C[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2400,C[C@H](O)[C@@H](Nc1cccc(CCSC[C@H](N[*])C(O)=O)c1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2407,[*]C(=O)[C@H](CS[*])NCC(=O)c1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2440,[*]N1CCSC[C@@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2288,C[C@@H](O)[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2340,C[C@H](O)[C@@H](N[*])C(=O)CN[C@@H](C)C([*])=O |$;;;;;_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X641,N[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X451,C[C@@H](OS(O)(=O)=O)[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X466,Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X593,[*]N[C@@H](CC1CCCNC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X657,[*]N[C@@H](CCc1nnn[nH]1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X539,NS(=O)(=O)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X485,CCOC(=O)[C@H](CCCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X761,[*]N[C@H](C1Cc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X490,[*]N1C2CCC1(CC2)C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X764,OS(=O)(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
L_Me,CC(C)C[C@H](N[*])C(C)=O |$;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X612,OC(=O)Cc1ccc(C[C@H](N[*])C([*])=O)cc1O |$;;;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X446,N[C@H]1C[C@@H]1CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X524,COc1cccc(C[C@H](N[*])C([*])=O)c1 |$;;;;;;;;;;_R1;;_R2;;$|,H,OH,-,HELM-GPT,flexible,False,none
X649,CC(C)[C@H](NC(=O)OC1CCCC1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2860,CCC[C@@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3003,[*]N1C[C@@H](C[C@@H]1C([*])=O)n1cc(CCc2ccccc2)nn1 |$_R1;;;;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X3018,Fc1ccc(C[C@H](N[*])C([*])=O)c(F)c1 |$;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X3015,CCCCCCCCCCCCCCCC(=O)NC(=O)CC[C@H](N)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X3009,[*]N1[C@@H]2C[C@@H]2C[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3005,C[Si](C)(C)C[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3028,CCNC(=S)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
dPhe(3-CN),[*]N[C@H](Cc1cccc(c1)C#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2863,OC(=O)c1ccc(cc1)S(=O)(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2881,CC(C)C[C@H](NC(=O)NC[C@H](O)CO)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2878,Cc1cc(C[C@@H](N[*])C([*])=O)cc(C)c1O |$;;;;;;;_R1;;_R2;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2875,Cc1ccc(cc1)S(=O)(=O)NCC([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2543,N[C@@H](Cc1ccc(O)c(Oc2ccc(C[C@H](N[*])C(O)=O)cc2)c1)C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2497,NC(=N)N1CCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C([*])=O)CC1 |$;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Hph_OBzl,[*]N[C@@H](CCc1ccccc1)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2508,COC(=O)Cn1cc(C[C@H](N[*])C([*])=O)c2ccccc12 |$;;;;;;;;;;;_R1;;_R2;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1582,C[C@H](N[*])C(=O)OCCCCc1ccccc1 |$;;;_R1;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X629,CCCCNC(=N)NCCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1354,CCCN(CCC)[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X43,[*]N1C[C@@H](C[C@H]1C([*])=O)Oc1cccc(c1)-c1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2215,NC(=N)c1cccc(C[C@H](N[*])C(=O)c2nc3ccccc3s2)c1 |$;;;;;;;;;;;_R1;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2234,NC(=N)NCCC[C@H](N[*])C(=O)c1cc2ccccc2s1 |$;;;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X6,"CN=C(NCCCC[C@H](N[*])C([*])=O)NC#N |w:1.0,$;;;;;;;;;;_R1;;_R2;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
dH,[*]N[C@H](Cc1cnc[nH]1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X716,OC(=O)[C@@H](N[*])c1csc2ccccc12 |$;;;;;_R1;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X878,[*]N1C[C@H](CCCc2ccccc2)C[C@H]1C([*])=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X743,O[C@H]1CCCC[C@]1(N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X811,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](N[*])C=O |$;;;;;;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1114,CCOC(=O)[C@@H](CCCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1091,OC(=O)[C@@H](Cc1ccc(O)c(O)c1)N[*] |$;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1118,CC(=O)O[C@@H]([C@H](N[*])C(O)=O)c1ccccc1 |$;;;;;;;_R1;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
EtCO_dPhe(4-Cl),CCOC(=O)N[C@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1156,OC(=O)C[C@H](N[*])C(=O)C1CCCCC1 |$;;;;;;_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1221,CCN[C@@H](CCC(O)=O)C([*])=O |$;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1028,CN(C)CCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X938,N[C@H](CCCCC(N)=N)C([*])=O |$;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X856,NCOCC[C@H](N)C([*])=O |$;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X729,CC(C)(C)[C@H](N[*])C=O |$;;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
